Iterazione,AccelX_T1_Mean,AccelX_T1_Variance,AccelX_T1_StdDev,AccelX_T1_Max,AccelX_T1_Min,AccelX_T1_AbsDerivative,AccelY_T1_Mean,AccelY_T1_Variance,AccelY_T1_StdDev,AccelY_T1_Max,AccelY_T1_Min,AccelY_T1_AbsDerivative,AccelZ_T1_Mean,AccelZ_T1_Variance,AccelZ_T1_StdDev,AccelZ_T1_Max,AccelZ_T1_Min,AccelZ_T1_AbsDerivative,AccelX_T2_Mean,AccelX_T2_Variance,AccelX_T2_StdDev,AccelX_T2_Max,AccelX_T2_Min,AccelX_T2_AbsDerivative,AccelY_T2_Mean,AccelY_T2_Variance,AccelY_T2_StdDev,AccelY_T2_Max,AccelY_T2_Min,AccelY_T2_AbsDerivative,AccelZ_T2_Mean,AccelZ_T2_Variance,AccelZ_T2_StdDev,AccelZ_T2_Max,AccelZ_T2_Min,AccelZ_T2_AbsDerivative,AccelT1_SMA,AccelT2_SMA,Label
97,1282.813,12329.605,111.039,1345,822,299,2028.287,2009.631,44.829,2246,1971,225,2497.207,30293.084,174.049,2629,1687,827,1893.78,225.572,15.019,1950,1850,37,1435.027,267.266,16.348,1472,1393,30,2278.14,263.44,16.231,2315,2239,41,5808.306666666666,5606.946666666667,sitting
98,1097.173,35152.41,187.49,1444,691,25,2138.133,9101.476,95.402,2306,1932,12,2117.687,153079.988,391.254,2783,1481,55,1888.893,335.082,18.305,1950,1850,26,1420.4,770.507,27.758,1477,1364,20,2257.733,1274.996,35.707,2325,2161,83,5352.993333333333,5567.026666666667,sitting
99,1316.82,2612.854,51.116,1388,1096,44,2012.627,1284.114,35.835,2186,1932,168,2556.313,1964.428,44.322,2783,2440,119,1901.273,368.212,19.189,1954,1839,26,1398.227,213.989,14.628,1439,1353,19,2234.66,169.838,13.032,2266,2197,23,5885.76,5534.16,sitting
0,1591.58,53007.697,230.234,1802,1112,581,1212.64,24736.217,157.278,1539,998,344,1991.52,2994.703,54.724,2128,1885,63,1900.14,9455.414,97.239,2089,1703,254,1205.313,2276.402,47.712,1311,1045,30,1673.88,2971.399,54.511,1787,1572,118,4795.74,4779.333333333333,standing
1,1278.907,303583.351,550.984,2704,177,773,1823.893,284533.389,533.417,2851,1096,290,1995.327,254075.927,504.059,2989,240,661,1924.1,11236.597,106.003,2229,1680,106,1201.907,3243.431,56.951,1356,1030,33,1655.24,3681.569,60.676,1787,1510,144,5098.126666666667,4781.246666666667,standing
2,1664.333,167287.969,409.009,2704,232,495,1469.887,561026.154,749.017,2719,18,1480,2097.293,133413.847,365.259,2989,1010,542,1910.353,5818.415,76.279,2106,1761,28,1206.247,3004.439,54.813,1364,1065,49,1696.1,4483.57,66.959,1831,1515,128,5231.513333333333,4812.7,standing
3,1689.593,1684.588,41.044,1813,1601,108,1138.38,1316.502,36.284,1210,1037,7,1909.787,2712.168,52.078,2032,1757,108,1841.067,1370.209,37.016,1914,1763,28,1209.567,810.526,28.47,1286,1101,50,1713.287,1118.884,33.45,1799,1604,3,4737.76,4763.92,standing
4,1691.86,822.507,28.679,1792,1601,21,1170.74,241.072,15.526,1210,1117,53,2004.107,637.189,25.243,2052,1937,46,1891.32,1132.991,33.66,1952,1763,142,1214.42,259.164,16.099,1257,1151,26,1769.833,863.352,29.383,1826,1678,92,4866.706666666667,4875.573333333334,standing
5,1688.813,618.898,24.878,1778,1631,54,1158.213,2101.248,45.839,1235,987,21,1972.547,924.088,30.399,2051,1923,52,1888.66,1745.584,41.78,1999,1787,36,1206.46,1333.862,36.522,1282,1097,19,1717.947,3796.65,61.617,1862,1576,42,4819.573333333334,4813.066666666667,standing
6,1690.507,1545.17,39.309,1790,1572,6,1165.947,826.29,28.745,1235,1028,155,1989.3,1008.943,31.764,2069,1923,91,1895.267,1462.716,38.245,1972,1787,111,1210.267,629.462,25.089,1266,1106,17,1737.26,875.552,29.59,1798,1651,17,4845.753333333333,4842.793333333333,standing
7,1693.42,287.684,16.961,1736,1649,34,1170.447,102.98,10.148,1206,1145,11,2015.827,214.53,14.647,2065,1987,15,1908.827,196.663,14.024,1939,1861,15,1209.013,184.333,13.577,1259,1179,5,1757.267,302.049,17.38,1799,1711,53,4879.693333333334,4875.106666666667,standing
8,1686.667,101.289,10.064,1712,1655,16,1163.447,89.234,9.446,1186,1142,1,1985.113,317.314,17.813,2017,1939,59,1900.893,241.802,15.55,1939,1845,60,1207.52,181.09,13.457,1259,1167,1,1717.78,279.745,16.726,1755,1669,19,4835.2266666666665,4826.193333333334,standing
9,1676.18,110.201,10.498,1706,1653,19,1148.967,206.072,14.355,1184,1115,25,1925.873,400.124,20.003,1974,1891,46,1848.747,717.989,26.795,1916,1788,73,1207.633,234.952,15.328,1248,1165,43,1689.487,200.423,14.157,1725,1661,9,4751.02,4745.866666666667,standing
10,1692.293,510.954,22.604,1762,1652,37,1155.753,151.332,12.302,1182,1126,14,1961.367,1184.246,34.413,2038,1903,105,1852.86,704.174,26.536,1917,1788,62,1210.16,188.001,13.711,1243,1167,4,1713.08,357.9,18.918,1764,1665,48,4809.413333333333,4776.1,standing
11,1719.653,178.32,13.354,1762,1689,5,1166.393,81.172,9.01,1194,1144,19,2015.667,100.396,10.02,2038,1984,25,1901.2,212.8,14.588,1952,1853,21,1208.653,177.693,13.33,1243,1160,7,1736.4,175.093,13.232,1775,1707,32,4901.713333333333,4846.253333333333,standing
12,1697.44,317.406,17.816,1740,1655,34,1163.973,95.079,9.751,1191,1141,5,1992.073,901.308,30.022,2039,1909,87,1886.213,714.514,26.73,1949,1814,113,1206.753,184.666,13.589,1237,1161,16,1717.66,341.411,18.477,1775,1674,4,4853.486666666667,4810.626666666667,standing
13,1668.873,124.617,11.163,1696,1636,8,1151.147,96.018,9.799,1172,1129,5,1920.133,338.569,18.4,1979,1876,67,1825.833,447.312,21.15,1884,1775,57,1208.367,187.166,13.681,1245,1161,17,1700.22,245.665,15.674,1742,1629,14,4740.153333333334,4734.42,standing
14,1693.06,466.136,21.59,1747,1644,57,1145.827,101.623,10.081,1168,1116,29,1916.573,171.245,13.086,1947,1885,27,1817.447,459.06,21.426,1890,1773,8,1210.92,171.674,13.102,1244,1159,6,1677.32,280.951,16.762,1718,1629,1,4755.46,4705.6866666666665,standing
15,1710.233,108.886,10.435,1747,1689,26,1147.76,76.676,8.756,1169,1116,15,1940.42,90.644,9.521,1964,1914,17,1847.007,192.047,13.858,1894,1801,8,1211.78,172.425,13.131,1246,1172,9,1707.633,434.139,20.836,1758,1653,20,4798.413333333333,4766.42,standing
16,1710.093,81.018,9.001,1730,1677,10,1149.52,55.65,7.46,1171,1132,0,1946.093,87.965,9.379,1969,1923,11,1847.24,140.036,11.834,1874,1815,7,1210.167,180.312,13.428,1246,1172,5,1715.773,181.362,13.467,1755,1669,37,4805.706666666667,4773.18,standing
17,1712.92,89.1,9.439,1739,1690,13,1151.207,60.817,7.799,1171,1132,3,1960.64,93.35,9.662,1982,1936,7,1859.08,180.367,13.43,1892,1824,11,1209.573,144.605,12.025,1247,1169,12,1720.76,232.542,15.249,1763,1669,62,4824.766666666666,4789.413333333333,standing
18,1704.02,130.54,11.425,1743,1671,5,1153.813,107.432,10.365,1182,1131,22,1962.787,119.141,10.915,1992,1939,19,1859.48,161.41,12.705,1894,1825,22,1210.593,178.268,13.352,1247,1167,3,1733.66,171.624,13.101,1774,1690,9,4820.62,4803.733333333334,standing
